aleatorio,grado,cercania,harmonica,pagerank,intermediacion,num_ataques
1.0,1.0,0.9991492981709911,0.9995746490854955,1.0,0.4857507443641004,0.0596
1.0,1.0,0.9991489361702127,0.9995744680851064,1.0,0.485531914893617,0.06
1.0,1.0,0.9991485738612176,0.9995742869306088,1.0,0.48531289910600256,0.0604
1.0,1.0,0.9991482112436116,0.9995741056218058,1.0,0.48509369676320274,0.0608
1.0,1.0,0.9991478483170004,0.9995739241585002,1.0,0.48487430762675754,0.0612
1.0,1.0,0.9991474850809889,0.9995737425404945,1.0,0.4846547314578005,0.0616
1.0,1.0,0.9991471215351813,0.9995735607675906,1.0,0.48443496801705754,0.062
1.0,1.0,0.9991467576791809,0.9995733788395904,1.0,0.48421501706484643,0.0624
1.0,1.0,0.9991463935125907,0.9995731967562953,1.0,0.4839948783610755,0.0628
1.0,1.0,0.9991460290350128,0.9995730145175064,1.0,0.48377455166524336,0.0632
1.0,1.0,0.9991456642460487,0.9995728321230244,1.0,0.48355403673643743,0.0636
1.0,1.0,0.9991452991452991,0.9995726495726496,1.0,0.48333333333333334,0.064
1.0,1.0,0.9991449337323642,0.9995724668661822,1.0,0.4831124412141941,0.0644
1.0,1.0,0.9991445680068435,0.9995722840034217,1.0,0.4828913601368691,0.0648
1.0,1.0,0.9991442019683354,0.9995721009841677,1.0,0.48267008985879334,0.0652
1.0,1.0,0.9991438356164384,0.9995719178082192,1.0,0.4824486301369863,0.0656
1.0,1.0,0.9991434689507495,0.9995717344753747,1.0,0.48222698072805137,0.066
1.0,1.0,0.9991431019708654,0.9995715509854327,1.0,0.4820051413881748,0.0664
1.0,1.0,0.9991427346763824,0.9995713673381912,1.0,0.4817831118731247,0.0668
1.0,1.0,0.9991423670668954,0.9995711835334476,1.0,0.4815608919382504,0.0672
1.0,1.0,0.9991419991419992,0.9995709995709996,1.0,0.48133848133848134,0.0676
1.0,1.0,0.9991416309012876,0.9995708154506437,1.0,0.48111587982832615,0.068
1.0,1.0,0.9991412623443539,0.9995706311721769,0.9995706311721769,0.48089308716187207,0.0684
1.0,1.0,0.5,0.9995704467353952,0.9995704467353952,0.4806701030927835,0.0688
1.0,1.0,0.4997851310700473,0.9995702621400946,0.9995702621400946,0.48044692737430167,0.0692
1.0,1.0,0.5,0.9995700773860705,0.9995700773860705,0.48022355975924336,0.0696
1.0,1.0,0.5002150537634409,0.9995698924731182,0.9995698924731182,0.48,0.07
1.0,1.0,0.5,0.9995697074010327,0.9995697074010327,0.479776247848537,0.0704
1.0,1.0,0.49978476108480413,0.9995695221696083,0.9995695221696083,0.2595781317262161,0.0708
1.0,1.0,0.5,0.9995693367786391,0.9995693367786391,0.2596899224806202,0.0712
1.0,1.0,0.5002154243860405,0.999569151227919,0.999569151227919,0.2598018095648427,0.0716
1.0,1.0,0.5,0.9995689655172414,0.9995689655172414,0.25948275862068965,0.072
1.0,1.0,0.49978438982319967,0.9995687796463993,0.9995687796463993,0.25959465286761535,0.0724
1.0,1.0,0.4995685936151855,0.9995685936151855,0.9995685936151855,0.25970664365832613,0.0728
1.0,1.0,0.4997842037116962,0.9995684074233924,0.9995684074233924,0.2593871385412171,0.0732
1.0,1.0,0.4995682210708117,0.9995682210708118,0.9995682210708118,0.25906735751295334,0.0736
1.0,1.0,0.4997840172786177,0.9995680345572354,0.9995680345572354,0.2591792656587473,0.074
1.0,1.0,0.5,0.9995678478824547,0.9995678478824547,0.25929127052722556,0.0744
1.0,1.0,0.5002161694768699,0.9995676610462603,0.9995676610462603,0.25897103329009946,0.0748
1.0,1.0,0.5,0.9995674740484429,0.9995674740484429,0.25908304498269896,0.0752
